PC1,PC2,Cluster
0.8495668243682875,2.1967496496562706,-1
3.465236495728123,0.3726757948367722,-1
3.394649055675114,0.5896859795741136,-1
-1.820554727756903,0.7905152199072548,-1
-0.329410678123485,-2.384042190963558,-1
2.7344678797026774,-1.8252249302403336,-1
3.1585704334867355,-1.3086386105016607,-1
1.7054344476102967,-0.762112842857037,-1
1.697468164219677,-0.1421631883469624,-1
2.4548073864085693,-1.6420138788624052,-1
2.2174977603439827,1.0971075758830116,-1
2.5329764879736296,-1.5600863364066413,-1
-1.302743548958549,2.021886102979446,-1
3.176355529604365,-1.00921169736662,-1
1.8301531133528848,-0.1102282166936949,-1
2.7816041630158117,-1.861894016880748,-1
2.9259604597922277,-1.6479426361808869,-1
0.2986864650339029,2.1441082214682443,-1
3.156175981099215,-1.597499902022271,-1
2.559887747518054,-1.336320287362205,-1
-0.2027732066029638,-2.3153650645223443,-1
3.284019641086164,1.3742999003709522,-1
3.38879580322942,0.5679002085886871,-1
-1.6833195553361335,-1.5536086028041602,-1
1.6450122098422515,0.7878406177413774,-1
3.4982167076624933,0.0700135876830685,-1
1.980519754148156,-1.2498810715092117,-1
-0.4604997599138045,-2.447130524161934,-1
1.9620504246039392,-1.2215279838209836,-1
-1.703497801094908,-1.470714139783264,-1
-0.3261058945660383,-2.4697369278413355,-1
1.35092609241812,0.5027961195727162,-1
0.5372156782325371,-1.8728646341870336,-1
3.4343766374653324,1.72904979894682,-1
0.3591653292475795,2.2427101731376085,-1
2.133696996442065,1.6373488053373562,-1
1.3042745507672855,1.2417893293877682,-1
3.498720188793608,-0.8918097106017775,-1
2.6455117792525744,-1.2833082382602303,-1
-1.7872872839990603,1.3989018269755555,-1
0.297832006926624,2.1713789091345785,-1
-1.87636683111992,1.462768533134771,-1
2.340049170169171,-1.2359612876959445,-1
-0.4604997599138045,-2.447130524161934,-1
3.214992707108269,-1.6218972476841915,-1
-0.2100895008647759,2.534523154986451,-1
3.477015081862123,0.5508520928899125,-1
1.1785130121313026,0.6561554138700266,-1
1.776463685350896,-1.574113082353064,-1
1.693327662023766,-1.6933451852623354,-1
3.468457367681802,-0.8523403501044827,-1
2.694319295823043,-1.3667226956374594,-1
2.510869871804528,1.8121348526009768,-1
2.6429951829406724,-1.3790368479251809,-1
1.7424861555703992,-0.8422070320210523,-1
3.369765816745066,1.234179267617267,-1
3.2165471372424173,1.041316718837039,-1
3.315330392089257,-0.7468088265658814,-1
1.3152414187491226,-0.5759483452825489,-1
3.463953922404176,1.3461777715962464,-1
3.200664429123353,-1.3670202484038754,-1
-0.1978062848408944,-2.278060504068837,-1
-1.6976387382683369,-1.4684762715919442,-1
1.251095377259675,1.836186473218682,-1
-1.6756203373179106,-1.968789459869269,-1
-1.590790099190218,1.6056926768926565,-1
0.5422579659090527,-1.8511520829252328,-1
1.0217399204212494,-1.5815736897234909,-1
3.130185450523804,-1.6943839798566478,-1
1.644952298724785,-0.7105180292524074,-1
-1.659770255158178,-1.568045143826441,-1
3.21788962168383,1.5661733890713496,-1
3.52655087456067,-1.2123443580238291,-1
3.42741533999129,-1.0299540909159688,-1
-1.8323859022817155,0.8094274973121748,-1
3.461888218832576,0.4857144391045097,-1
1.6983322667430585,-1.6638366294046811,-1
1.6214348711231756,-0.6843295900318735,-1
-1.2624338354509348,2.033637849601606,-1
3.373649447348073,0.171069223262937,-1
1.802407437916372,-1.299688331854734,-1
1.9477021044038345,0.0263137692422699,-1
-1.662117929535763,-2.0344471080110043,-1
3.4416500619563357,-0.9297497448683784,-1
1.394499621854122,0.5868458991869457,-1
2.9468801147866115,-1.7347197730805584,-1
2.910955740687062,-1.9062129718219492,-1
2.4120005694408526,-1.4178009036091688,-1
2.9221724413384504,1.7271094835219158,-1
1.759913365604206,1.1915313439361517,-1
3.2527013633368225,-1.5205374334671755,-1
-1.8427615434934448,1.3298084311638456,-1
2.946651565538131,1.669810245641595,-1
1.7792091147145808,-0.3506991802139418,-1
3.013777679823924,1.5892267189595506,-1
-0.6276444547807674,-2.318834706177942,-1
1.8360971865100053,-1.617985111085466,-1
3.2712837417527085,-1.572278534942963,-1
1.9158752885254864,0.1086883894829273,-1
-1.7772347852419692,-1.889923807022212,-1
0.3851211777342999,-2.33502182090248,-1
-0.5770829421079628,2.719263532595073,-1
3.142673573317068,-1.5318422538805356,-1
2.261795607636952,-1.1325521528919018,-1
2.17162135261487,1.190494592370806,-1
1.6949898002283887,-1.5703458879310503,-1
-0.9247344055942304,2.5088907987129327,-1
-0.6763766054367898,-2.251012257992419,-1
1.4287624071124398,-0.6893182847262321,-1
2.4990892295411684,-1.033064866128543,-1
2.8408388902457484,1.1982546599520694,-1
